key,clube,jogador,posicao,id,totalTackle,possessionLostCtrl,aerialWon,penaltyConceded,totalCross,accuratePass,goodHighClaim,totalClearance,goalAssist,ownGoals,shotOffTarget,minutesPlayed,lastManTackle,onTargetScoringAttempt,penaltyMiss,savedShotsFromInsideTheBox,clearanceOffLine,totalLongBalls,errorLeadToAGoal,interceptionWon,accurateCross,keyPass,punches,wonContest,totalPass,blockedScoringAttempt,touches,totalOffside,hitWoodwork,accurateLongBalls,totalKeeperSweeper,challengeLost,saves,accurateKeeperSweeper,bigChanceCreated,aerialLost,outfielderBlock,wasFouled,penaltySave,rating,duelWon,fouls,duelLost,penaltyWon,dispossessed,totalContest,bigChanceMissed,errorLeadToAShot,goals
29/01/2021FigueirensePontePretaBrasileiroSerieB2020,Figueirense,Rodolfo,G,824133,0,2,0,0,0,5,0,0,0,0,0,45,0,0,0,0,0,2,1,0,0,0,0,0,7,0,10,0,0,0,0,2,0,0,0,0,0,0,0,4.5,0,0,2,0,0,0,0,0,0
29/01/2021FigueirensePontePretaBrasileiroSerieB2020,Figueirense,Everton Santos,F,33826,0,5,0,0,1,34,0,0,1,0,0,90,0,0,0,0,0,5,0,3,1,1,0,0,38,0,50,0,0,3,0,2,0,0,0,1,0,2,0,5.6,2,1,4,0,0,0,0,0,0
29/01/2021FigueirensePontePretaBrasileiroSerieB2020,Figueirense,Vitor Mendes,D,988873,1,8,1,0,0,58,0,1,0,0,0,90,0,0,0,0,0,6,0,3,0,0,0,0,65,0,71,0,0,4,0,0,0,0,0,2,0,0,0,5.7,2,1,3,0,0,0,0,0,0
29/01/2021FigueirensePontePretaBrasileiroSerieB2020,Figueirense,Victor Oliveira,D,794891,0,8,2,1,0,56,0,5,0,0,0,90,0,0,0,0,0,11,0,0,0,0,0,0,62,0,71,0,0,7,0,0,0,0,0,0,0,0,0,4.9,2,4,6,0,1,1,0,0,0
29/01/2021FigueirensePontePretaBrasileiroSerieB2020,Figueirense,Renan Luis,D,869448,1,6,0,0,0,31,0,0,0,0,0,90,0,0,0,0,0,2,0,1,0,0,0,2,34,0,48,0,0,2,0,2,0,0,0,0,0,1,0,5.3,4,6,8,0,0,2,0,0,0
29/01/2021FigueirensePontePretaBrasileiroSerieB2020,Figueirense,Matheus Neris,M,979867,2,5,0,0,0,48,0,0,0,0,1,69,0,0,0,0,0,6,0,0,0,2,0,0,50,0,59,0,0,5,0,0,0,0,0,0,0,0,0,6.6,2,0,2,0,2,0,0,0,0
29/01/2021FigueirensePontePretaBrasileiroSerieB2020,Figueirense,Raimundo Nonato,M,931478,2,7,0,0,1,39,0,1,0,0,0,90,0,1,0,0,0,4,0,1,1,2,0,0,44,0,55,0,0,2,0,3,0,0,1,0,0,1,0,7.0,3,3,6,0,0,0,0,0,1
29/01/2021FigueirensePontePretaBrasileiroSerieB2020,Figueirense,Erison,F,1089111,0,15,3,0,1,12,0,0,0,0,1,90,0,2,0,0,0,0,0,0,0,0,0,1,13,1,38,0,1,0,0,1,0,0,0,2,0,1,0,5.5,5,4,16,0,5,5,1,0,1
29/01/2021FigueirensePontePretaBrasileiroSerieB2020,Figueirense,Diego Gonçalves,M,344077,0,5,0,0,1,6,0,0,0,0,1,39,0,0,0,0,0,1,0,0,0,0,0,0,7,0,12,1,0,0,0,0,0,0,0,0,0,0,0,5.9,0,1,2,0,1,1,0,0,0
29/01/2021FigueirensePontePretaBrasileiroSerieB2020,Figueirense,Dudu Feitoza,M,937750,0,11,0,0,2,9,0,0,0,0,1,39,0,0,0,0,0,3,0,0,0,0,0,1,17,0,23,0,0,0,0,1,0,0,0,0,0,0,0,6.2,1,0,1,0,0,1,0,0,0
29/01/2021FigueirensePontePretaBrasileiroSerieB2020,Figueirense,Geovane Itinga,F,937491,0,8,0,0,1,18,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,21,0,27,0,0,0,0,0,0,0,0,0,1,0,0,6.2,0,1,3,0,0,2,0,0,0
29/01/2021FigueirensePontePretaBrasileiroSerieB2020,Figueirense,Vitor Caetano,G,931558,0,2,0,0,0,11,0,0,0,0,0,45,0,0,0,1,0,4,0,0,0,0,0,0,13,0,17,0,0,2,0,0,2,0,0,0,0,0,0,6.0,0,0,0,0,0,0,0,0,0
29/01/2021FigueirensePontePretaBrasileiroSerieB2020,Figueirense,Jhonatan,D,1021867,0,2,1,0,0,28,0,1,0,0,2,51,0,0,0,0,0,2,0,0,0,0,0,0,30,0,34,0,0,1,0,0,0,0,0,0,0,0,0,6.2,1,0,0,0,0,0,0,0,0
29/01/2021FigueirensePontePretaBrasileiroSerieB2020,Figueirense,Davi Kuhn,M,1082334,0,0,0,0,0,1,0,0,0,0,0,21,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,0,0,0,0,2,0,0,0,0,0,0,0,6.2,0,0,2,0,0,0,0,0,0
29/01/2021FigueirensePontePretaBrasileiroSerieB2020,Figueirense,Bruno Michel Santana,M,940752,1,10,0,0,4,11,0,0,1,0,0,51,0,0,0,0,0,1,0,0,2,2,0,2,13,0,31,0,0,1,0,1,0,0,0,0,0,3,0,6.6,6,0,6,0,4,3,0,0,0
29/01/2021FigueirensePontePretaBrasileiroSerieB2020,Ponte Preta,Guilherme,G,827012,0,5,0,0,0,21,0,0,0,0,0,90,0,0,0,1,0,7,0,0,0,0,0,0,26,0,31,0,0,2,0,0,1,0,0,0,0,1,0,6.1,1,0,0,0,0,0,0,0,0
29/01/2021FigueirensePontePretaBrasileiroSerieB2020,Ponte Preta,Leonardo Pereira,D,927097,5,8,0,0,6,47,0,1,1,0,0,90,0,0,0,0,0,2,0,0,2,1,0,0,50,0,67,0,0,2,0,0,0,0,0,1,0,2,0,7.3,7,2,3,0,0,0,0,0,0
29/01/2021FigueirensePontePretaBrasileiroSerieB2020,Ponte Preta,Rayan,D,865323,1,5,2,0,0,72,0,4,0,0,0,82,0,0,0,0,0,5,0,1,0,0,0,0,77,0,85,0,0,2,0,1,0,0,0,0,0,0,0,6.6,3,0,1,0,0,0,0,0,0
29/01/2021FigueirensePontePretaBrasileiroSerieB2020,Ponte Preta,Ruan,D,866727,1,8,0,0,1,99,0,2,0,0,0,90,0,0,0,0,0,9,0,1,0,0,0,2,106,0,114,0,1,5,0,1,0,0,0,1,1,0,0,7.0,3,0,2,0,0,2,0,0,0
29/01/2021FigueirensePontePretaBrasileiroSerieB2020,Ponte Preta,Ernandes,D,241436,4,5,1,0,0,44,0,2,0,0,1,72,0,1,0,0,0,0,0,1,0,0,0,0,47,0,68,0,0,0,0,0,0,0,0,1,0,0,0,7.4,5,2,4,0,0,1,0,0,1
29/01/2021FigueirensePontePretaBrasileiroSerieB2020,Ponte Preta,Igor Maduro,M,981620,4,4,0,0,0,62,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,66,0,72,0,0,0,0,0,0,0,0,0,0,2,0,7.0,6,1,1,0,0,0,0,0,0
29/01/2021FigueirensePontePretaBrasileiroSerieB2020,Ponte Preta,Barreto,M,599688,0,11,0,0,0,70,0,1,0,0,0,90,0,0,0,0,0,5,0,0,0,1,0,0,80,0,83,0,0,1,0,1,0,0,0,0,0,1,0,6.4,1,0,1,0,0,0,0,0,0
29/01/2021FigueirensePontePretaBrasileiroSerieB2020,Ponte Preta,Moisés,M,1046501,1,9,0,0,2,23,0,0,0,0,1,90,0,3,0,0,0,0,0,1,0,0,0,3,26,0,43,1,0,0,0,1,0,0,0,0,0,2,0,9.6,6,0,3,1,0,5,0,0,3
29/01/2021FigueirensePontePretaBrasileiroSerieB2020,Ponte Preta,Camilo,M,345609,1,12,0,0,7,35,0,0,2,0,0,90,0,3,0,0,0,2,0,0,4,5,0,0,39,0,59,0,0,1,0,1,0,0,1,1,0,1,0,9.6,2,0,4,0,2,0,0,0,2
29/01/2021FigueirensePontePretaBrasileiroSerieB2020,Ponte Preta,Guilherme Pato,F,1018095,1,5,1,0,0,18,0,0,1,0,2,45,0,0,0,0,0,0,0,1,0,1,0,3,23,0,30,0,0,0,0,0,0,0,1,0,0,0,0,7.5,5,2,2,0,0,3,0,0,0
29/01/2021FigueirensePontePretaBrasileiroSerieB2020,Ponte Preta,Tiago Orobó,M,874173,0,8,1,0,1,14,0,0,0,0,1,62,0,2,0,0,0,0,0,0,1,1,0,2,19,0,29,0,0,0,0,1,0,0,0,1,0,1,0,7.3,4,0,2,0,0,2,1,0,1
29/01/2021FigueirensePontePretaBrasileiroSerieB2020,Ponte Preta,Thiago Lopes,D,1101062,0,0,0,0,0,17,0,1,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,17,0,18,0,0,1,0,0,0,0,0,0,0,0,0,6.7,0,0,0,0,0,0,0,0,0
29/01/2021FigueirensePontePretaBrasileiroSerieB2020,Ponte Preta,Jean Carlos,D,981623,1,2,0,0,1,9,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,2,10,0,16,0,0,0,0,0,0,0,0,0,0,0,0,6.9,3,0,0,0,0,2,0,0,0
29/01/2021FigueirensePontePretaBrasileiroSerieB2020,Ponte Preta,Leo Naldi,M,1101061,2,2,0,0,0,15,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,17,0,19,0,0,0,0,0,0,0,0,1,0,0,0,6.8,2,0,1,0,0,0,0,0,0
29/01/2021FigueirensePontePretaBrasileiroSerieB2020,Ponte Preta,Pedrinho,F,1093360,1,4,0,0,0,10,0,0,0,0,0,45,0,0,0,0,0,1,0,1,0,0,0,1,11,1,25,0,0,1,0,0,0,0,0,0,0,6,0,6.8,8,1,3,0,2,1,0,0,0
29/01/2021FigueirensePontePretaBrasileiroSerieB2020,Ponte Preta,Papa Diene Faye,F,796337,0,2,0,0,1,10,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,1,11,0,17,0,0,0,0,0,0,0,0,1,0,4,0,6.8,5,0,1,0,0,1,0,0,0
29/01/2021SampaioCorrêaOesteBrasileiroSerieB2020,Sampaio Corrêa,Gustavo,G,124766,0,2,0,0,0,22,0,0,0,0,0,90,0,0,0,0,0,11,0,0,0,0,0,0,23,0,30,0,0,10,0,0,1,0,0,0,0,0,0,7.1,0,0,0,0,0,0,0,0,0
29/01/2021SampaioCorrêaOesteBrasileiroSerieB2020,Sampaio Corrêa,Luis Gustavo,D,937554,0,6,0,0,2,27,0,0,0,0,1,45,0,0,0,0,0,3,0,0,0,0,0,0,30,0,38,0,0,1,0,0,0,0,0,0,0,0,0,6.6,0,0,1,0,0,1,0,0,0
29/01/2021SampaioCorrêaOesteBrasileiroSerieB2020,Sampaio Corrêa,Allan,D,987088,0,12,7,0,0,39,0,3,0,0,1,90,0,0,0,0,0,12,0,1,0,0,0,0,49,0,59,0,0,6,0,1,0,0,0,0,1,1,0,7.2,8,1,3,0,0,1,0,0,0
29/01/2021SampaioCorrêaOesteBrasileiroSerieB2020,Sampaio Corrêa,Joécio,D,870734,0,5,2,0,0,38,0,1,0,0,1,64,0,0,0,0,0,6,0,0,0,0,0,0,43,0,46,0,0,3,0,0,0,0,0,0,0,1,0,6.8,3,0,0,0,0,0,0,0,0
29/01/2021SampaioCorrêaOesteBrasileiroSerieB2020,Sampaio Corrêa,Joazi,D,835250,3,9,0,0,1,53,0,1,0,0,1,90,0,1,0,0,0,4,0,2,0,2,0,2,56,2,87,0,0,3,0,0,0,0,1,0,0,0,0,7.7,5,0,3,0,0,5,0,0,0
29/01/2021SampaioCorrêaOesteBrasileiroSerieB2020,Sampaio Corrêa,Vinicius Kiss,M,870327,1,9,1,0,1,60,0,1,0,0,3,90,0,0,0,0,0,9,0,0,0,3,0,0,67,0,76,0,0,6,0,1,0,0,0,0,0,1,0,7.4,3,1,2,0,0,0,0,0,0
29/01/2021SampaioCorrêaOesteBrasileiroSerieB2020,Sampaio Corrêa,André Luiz,M,1016673,0,7,3,0,0,67,0,0,0,0,1,69,0,0,0,0,0,8,0,0,0,3,0,0,73,0,75,0,0,8,0,0,0,0,0,0,0,0,0,6.9,3,1,2,0,1,0,1,0,0
29/01/2021SampaioCorrêaOesteBrasileiroSerieB2020,Sampaio Corrêa,Pimentinha,M,870807,2,15,0,0,0,23,0,0,0,0,1,90,0,1,0,0,0,2,0,0,0,0,0,1,29,4,54,1,0,2,0,1,0,0,0,1,0,5,0,6.7,8,0,8,0,2,5,0,0,0
29/01/2021SampaioCorrêaOesteBrasileiroSerieB2020,Sampaio Corrêa,Marcinho,M,879595,0,15,0,0,10,50,0,0,0,0,2,83,0,2,0,0,0,7,0,0,5,8,0,1,57,0,79,1,0,3,0,1,0,0,0,0,0,0,0,8.3,1,0,4,0,1,3,0,0,1
29/01/2021SampaioCorrêaOesteBrasileiroSerieB2020,Sampaio Corrêa,Roney,M,975379,0,6,0,0,0,22,0,0,0,0,0,45,0,1,0,0,0,2,0,0,0,0,0,0,25,0,30,0,0,2,0,0,0,0,0,0,0,1,0,6.7,1,0,1,0,1,0,0,0,0
29/01/2021SampaioCorrêaOesteBrasileiroSerieB2020,Sampaio Corrêa,Mailson,M,582238,3,15,0,0,2,20,0,0,0,0,1,90,0,1,0,0,0,2,0,0,0,1,0,1,25,1,44,3,0,1,0,1,0,0,0,1,0,1,0,6.6,5,1,6,0,1,3,1,0,0
29/01/2021SampaioCorrêaOesteBrasileiroSerieB2020,Sampaio Corrêa,Roni,D,1095488,0,9,1,0,5,30,0,0,0,0,1,45,0,0,0,0,0,4,0,1,0,2,0,1,34,0,44,0,0,3,0,1,0,0,0,0,0,1,0,7.0,3,0,1,0,0,1,0,0,0
29/01/2021SampaioCorrêaOesteBrasileiroSerieB2020,Sampaio Corrêa,Lucas Ambiel,D,986912,0,2,0,0,0,7,0,0,0,0,0,26,0,0,0,0,0,1,0,2,0,0,0,0,8,0,12,0,0,0,0,0,0,0,0,0,1,0,0,6.8,0,0,0,0,0,0,0,0,0
29/01/2021SampaioCorrêaOesteBrasileiroSerieB2020,Sampaio Corrêa,Dione,M,981613,0,5,0,0,2,33,0,0,0,0,2,45,0,1,0,0,0,6,0,0,0,3,0,1,36,0,43,0,0,5,0,0,0,0,1,0,0,0,0,7.6,1,0,0,0,0,1,0,0,0
29/01/2021SampaioCorrêaOesteBrasileiroSerieB2020,Sampaio Corrêa,Leandro Ferreira Pessoa,M,790154,0,1,0,0,0,25,0,0,0,0,0,21,0,1,0,0,0,2,0,1,0,0,0,0,26,0,28,0,0,2,0,1,0,0,0,0,0,0,0,6.8,0,0,1,0,0,0,0,0,0
29/01/2021SampaioCorrêaOesteBrasileiroSerieB2020,Sampaio Corrêa,Gustavo Ramos,M,827010,1,1,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6.6,1,1,1,0,0,0,0,0,0
29/01/2021SampaioCorrêaOesteBrasileiroSerieB2020,Oeste,Glauco Tadeu,G,839760,0,19,0,0,0,12,0,0,0,0,0,90,0,0,0,2,0,24,0,0,0,0,0,0,31,0,40,0,0,5,0,1,7,0,0,0,0,0,0,7.4,0,0,1,0,0,0,0,0,0
29/01/2021SampaioCorrêaOesteBrasileiroSerieB2020,Oeste,Matheus Indio,D,1098290,2,6,0,0,0,11,0,0,0,0,0,90,0,0,0,0,0,2,0,0,0,1,0,1,15,0,26,0,0,1,0,1,0,0,1,0,0,1,0,6.9,4,0,1,0,0,1,0,0,0
29/01/2021SampaioCorrêaOesteBrasileiroSerieB2020,Oeste,Douglão,D,1047846,3,11,1,0,0,12,0,3,0,0,1,90,0,0,0,0,0,7,0,2,0,0,0,2,18,0,39,0,0,1,0,0,0,0,0,0,3,0,0,7.2,6,3,6,0,2,3,0,0,0
29/01/2021SampaioCorrêaOesteBrasileiroSerieB2020,Oeste,Raí Ramos,D,879591,3,10,0,0,2,11,0,3,0,0,0,90,0,0,0,0,0,2,0,2,0,0,0,1,16,0,38,0,0,1,0,0,0,0,0,0,0,0,0,6.9,4,1,2,0,0,2,0,0,0
29/01/2021SampaioCorrêaOesteBrasileiroSerieB2020,Oeste,Bruno Miguel,M,1046801,4,8,0,0,0,24,0,2,0,0,0,90,0,0,0,0,0,5,0,0,0,0,0,0,30,0,43,0,0,3,0,2,0,0,0,0,1,0,0,6.8,4,2,5,0,0,1,0,0,0
29/01/2021SampaioCorrêaOesteBrasileiroSerieB2020,Oeste,Welliton,M,989892,1,6,0,0,1,11,0,0,0,0,1,63,0,0,0,0,0,3,0,0,0,1,0,0,15,0,21,0,0,1,0,0,0,0,0,3,0,1,0,6.6,2,0,3,0,0,0,0,0,0
29/01/2021SampaioCorrêaOesteBrasileiroSerieB2020,Oeste,Leo Ceará,M,940520,0,6,0,0,2,10,0,0,0,0,0,90,0,0,0,0,0,3,0,0,1,2,0,2,15,1,21,0,0,1,0,0,0,0,1,1,0,0,0,6.8,2,0,1,0,0,2,1,0,0
29/01/2021SampaioCorrêaOesteBrasileiroSerieB2020,Oeste,Tite,M,975408,1,10,0,0,2,10,0,0,0,0,1,64,0,0,0,0,0,2,0,0,0,1,0,1,14,1,26,0,0,0,0,1,0,0,0,0,0,1,0,5.9,3,1,4,0,1,2,2,0,0
29/01/2021SampaioCorrêaOesteBrasileiroSerieB2020,Oeste,Kalil,F,775585,2,9,0,0,0,11,0,1,0,0,0,86,0,1,0,0,0,3,0,1,0,0,0,0,18,0,28,0,0,2,0,0,0,0,0,6,1,0,0,6.8,2,0,7,0,0,1,0,0,0
29/01/2021SampaioCorrêaOesteBrasileiroSerieB2020,Oeste,Diogo,M,942386,1,5,1,0,2,4,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,1,0,6.6,3,2,2,0,0,0,0,0,0
29/01/2021SampaioCorrêaOesteBrasileiroSerieB2020,Oeste,Luanderson,D,1068000,0,2,0,0,0,4,0,2,0,0,0,26,0,0,0,0,0,1,0,2,0,0,0,0,5,0,12,0,0,1,0,1,0,0,0,0,0,1,0,6.6,1,1,2,0,0,0,0,0,0
29/01/2021SampaioCorrêaOesteBrasileiroSerieB2020,Oeste,De Paula,M,1016830,0,1,0,0,0,1,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0,2,1,0,0,0,0,0,0
29/01/2021SampaioCorrêaOesteBrasileiroSerieB2020,Oeste,Kauã,M,995288,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,6.6,0,0,0,0,0,0,0,0,0
29/01/2021SampaioCorrêaOesteBrasileiroSerieB2020,Oeste,Ramon,F,1085758,0,2,0,0,0,6,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,1,0,0,6,0,8,4,0,0,0,0,0,0,1,0,0,0,0,6.6,0,0,1,0,0,1,0,0,0
29/01/2021CRBCuiabáBrasileiroSerieB2020,CRB,Edson Mardden,G,757918,0,6,0,0,0,16,0,0,0,0,0,90,0,0,0,3,0,10,0,0,0,0,0,0,22,0,32,0,0,5,0,0,5,0,0,0,0,0,0,7.3,0,0,0,0,0,0,0,0,0
29/01/2021CRBCuiabáBrasileiroSerieB2020,CRB,Reginaldo,D,555456,0,5,0,0,4,25,0,1,0,0,0,90,0,0,0,0,0,0,0,1,0,1,0,0,26,0,39,1,0,0,0,0,0,0,0,1,0,1,0,6.7,1,0,1,0,0,0,0,0,0
29/01/2021CRBCuiabáBrasileiroSerieB2020,CRB,Gum,D,90655,0,4,1,0,0,38,0,1,0,0,1,90,0,0,0,0,0,5,0,0,0,1,0,0,40,0,44,0,0,4,0,0,0,0,0,0,0,0,0,6.6,1,1,2,0,1,0,0,0,0
29/01/2021CRBCuiabáBrasileiroSerieB2020,CRB,Ewerton Páscoa,D,243177,0,8,0,0,0,25,0,2,0,0,0,90,0,0,0,0,0,10,0,3,0,1,0,0,31,0,40,0,0,6,0,0,0,0,0,0,1,0,0,6.6,0,1,3,0,2,0,0,0,0
29/01/2021CRBCuiabáBrasileiroSerieB2020,CRB,Igor Cariús,D,874195,3,11,0,0,4,35,0,1,0,0,1,90,0,0,0,0,0,3,0,0,3,2,0,0,40,0,67,1,0,3,0,0,0,0,0,0,0,0,0,7.1,3,2,4,0,1,1,0,0,0
29/01/2021CRBCuiabáBrasileiroSerieB2020,CRB,Claudinei,M,251245,3,2,1,0,1,26,0,1,0,0,0,90,0,0,0,0,0,5,0,1,1,0,0,0,26,0,37,0,0,5,0,0,0,0,0,2,0,1,0,7.0,5,3,5,0,0,0,0,0,0
29/01/2021CRBCuiabáBrasileiroSerieB2020,CRB,Wesley,M,34073,0,15,1,0,6,61,0,0,1,0,0,89,0,2,0,0,0,9,0,2,2,2,0,0,66,1,85,0,0,9,0,1,0,0,0,0,0,1,0,8.3,2,2,6,0,3,0,0,0,1
29/01/2021CRBCuiabáBrasileiroSerieB2020,CRB,Diego Torres,M,828838,3,12,0,0,1,55,0,0,0,0,1,89,0,1,0,0,0,17,0,1,0,1,0,0,62,2,78,0,0,15,0,3,0,0,0,0,0,1,0,7.4,4,2,9,0,3,1,0,0,1
29/01/2021CRBCuiabáBrasileiroSerieB2020,CRB,Hyuri,F,349534,3,7,2,0,2,15,0,0,0,0,0,76,0,1,0,0,0,1,0,0,1,1,0,0,19,1,31,0,0,1,0,1,0,0,0,1,1,1,0,7.8,6,1,3,0,0,0,0,0,1
29/01/2021CRBCuiabáBrasileiroSerieB2020,CRB,Pablo Dyego,M,550248,1,14,1,0,2,26,0,0,0,0,0,76,0,0,0,0,0,5,0,0,0,1,0,1,33,1,44,0,0,4,0,2,0,0,0,0,0,1,0,6.5,4,0,4,0,2,1,0,0,0
29/01/2021CRBCuiabáBrasileiroSerieB2020,CRB,Lucão,F,147067,0,5,1,0,0,15,0,1,0,0,1,66,0,2,0,0,0,0,0,1,0,1,0,0,18,0,26,0,0,0,0,0,0,0,0,0,0,1,0,7.1,2,2,2,0,0,0,0,0,0
29/01/2021CRBCuiabáBrasileiroSerieB2020,CRB,Luiz Paulo,D,817554,0,5,1,0,0,7,0,0,1,0,0,24,0,0,0,0,0,0,0,0,0,2,0,0,11,0,12,1,0,0,0,0,0,0,0,0,0,0,0,6.8,1,0,0,0,0,0,0,0,0
29/01/2021CRBCuiabáBrasileiroSerieB2020,CRB,Olivio,M,870782,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
29/01/2021CRBCuiabáBrasileiroSerieB2020,CRB,Luidy,M,870766,1,0,0,0,0,3,0,0,1,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6.9,1,0,0,0,0,0,0,0,0
29/01/2021CRBCuiabáBrasileiroSerieB2020,CRB,Carlos Jatoba,M,795263,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.7,0,0,0,0,0,0,0,0,1
29/01/2021CRBCuiabáBrasileiroSerieB2020,CRB,Daniel Amorim,F,869443,0,2,0,0,1,4,0,0,0,0,0,14,0,1,0,0,0,0,0,0,1,0,0,0,6,0,8,3,0,0,0,0,0,0,0,0,0,0,0,6.7,0,0,0,0,0,0,0,0,0
29/01/2021CRBCuiabáBrasileiroSerieB2020,Cuiabá,Matheus Nogueira,G,977806,0,1,0,0,0,13,0,0,0,0,0,90,0,0,0,2,0,5,0,0,0,0,0,0,14,0,26,0,0,4,0,0,4,0,0,0,0,0,0,6.1,0,0,0,0,0,0,0,0,0
29/01/2021CRBCuiabáBrasileiroSerieB2020,Cuiabá,Perdigão,F,304264,2,11,0,0,3,38,0,1,0,0,1,90,0,0,0,0,0,3,0,2,0,1,0,2,43,1,68,0,0,3,0,0,0,0,0,3,0,0,0,6.4,4,1,6,0,2,2,0,0,0
29/01/2021CRBCuiabáBrasileiroSerieB2020,Cuiabá,Ednei,D,595490,2,5,0,0,0,29,0,2,0,0,0,90,0,0,0,0,0,3,0,1,0,0,0,0,34,0,40,0,0,1,0,0,0,0,0,1,0,1,0,6.3,3,0,1,0,0,0,0,0,0
29/01/2021CRBCuiabáBrasileiroSerieB2020,Cuiabá,Anderson Conceição,D,243513,0,8,0,0,0,27,0,2,0,0,0,90,0,0,0,0,0,5,0,0,0,0,0,0,34,0,41,0,0,3,0,0,0,0,0,2,3,0,0,6.2,0,1,3,0,0,0,0,0,0
29/01/2021CRBCuiabáBrasileiroSerieB2020,Cuiabá,Alexandre Melo,D,994304,1,8,1,0,2,37,0,1,0,0,0,90,0,0,0,0,0,3,0,3,0,0,0,0,41,0,56,0,0,1,0,0,0,0,0,0,0,2,0,6.3,4,2,3,0,1,0,0,0,0
29/01/2021CRBCuiabáBrasileiroSerieB2020,Cuiabá,Felipe Marques,M,927438,1,8,0,0,3,44,0,1,0,0,2,90,0,1,0,0,0,3,0,0,0,1,0,1,49,0,61,1,0,2,0,0,0,0,0,0,0,0,0,6.9,2,0,0,0,0,1,0,0,0
29/01/2021CRBCuiabáBrasileiroSerieB2020,Cuiabá,Gabriel Pierini,M,1047848,2,11,1,0,1,51,0,0,0,0,0,90,0,1,0,0,0,7,0,2,0,0,0,1,58,0,73,0,0,5,0,0,0,0,0,0,1,3,0,7.1,7,0,1,0,1,1,0,0,0
29/01/2021CRBCuiabáBrasileiroSerieB2020,Cuiabá,Nenê Bonilha,M,329053,3,11,1,0,1,42,0,0,0,0,1,71,0,0,0,0,0,3,0,1,0,1,0,1,47,0,62,0,0,2,0,1,0,0,1,1,0,2,0,6.9,7,0,5,0,2,2,0,0,0
29/01/2021CRBCuiabáBrasileiroSerieB2020,Cuiabá,Maxwell,M,880134,2,8,0,0,1,29,0,0,0,0,0,68,0,1,0,0,0,1,0,0,0,1,0,0,33,0,41,0,0,1,0,0,0,0,0,0,0,1,0,6.9,3,0,1,0,0,1,0,0,0
29/01/2021CRBCuiabáBrasileiroSerieB2020,Cuiabá,Élton,F,54412,0,6,0,0,1,19,0,1,1,0,0,89,0,2,0,0,0,2,0,1,0,3,0,2,21,2,38,0,0,2,0,0,0,0,0,0,1,3,0,7.3,5,1,3,0,2,2,1,0,0
29/01/2021CRBCuiabáBrasileiroSerieB2020,Cuiabá,Felipe Ferreira,M,973844,0,14,0,0,2,49,0,0,0,0,1,90,0,0,0,0,0,4,0,0,0,2,0,0,54,0,66,0,0,4,0,0,0,0,0,1,0,2,0,6.8,2,1,4,0,2,0,0,0,0
29/01/2021CRBCuiabáBrasileiroSerieB2020,Cuiabá,Jenison,F,896246,0,1,1,0,0,8,0,0,0,0,1,19,0,1,0,0,0,1,0,0,0,3,0,0,9,0,11,0,0,1,0,0,0,0,0,0,0,0,0,7.6,1,1,1,0,0,0,0,0,1
29/01/2021CRBCuiabáBrasileiroSerieB2020,Cuiabá,Gabriel Santos Silva,F,981440,1,3,0,0,1,7,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6.4,1,0,2,0,2,0,0,0,0
29/01/2021CRBCuiabáBrasileiroSerieB2020,Cuiabá,Josiel,F,1102359,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
